time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.580389,-0.207470901562,0.116966035076,0.0659611738791,1.45267980613,-2.48389839078,0.137291280516,-1.12900985988,0.0,1.05384480128,0.205553425577,-0.192898084077,1.17196132194,0.0759320490003,-0.0168737886667,0.32290295585,0.0
0.580463,-0.207470901562,0.116966035076,0.0659611738791,1.45267980613,-2.48389839078,0.137291280516,-1.12900985988,0.0,1.05384480128,0.205553425577,-0.192898084077,1.17196132194,0.0759320490003,-0.0168737886667,0.32290295585,0.0
0.593266,-0.207087406365,0.117349530273,0.0659611738791,1.45344679652,-2.48389839078,0.136907785319,-1.12862636469,0.0,1.05384480128,0.202101968804,-0.195582550455,1.17042734116,0.0763155441973,-0.0207087406365,0.324053441441,0.0
0.601314,-0.206703911168,0.117349530273,0.0678786498639,1.45344679652,-2.48389839078,0.13805827091,-1.12900985988,0.0,1.05269431569,0.200184492819,-0.200567988016,1.16812636997,0.0755485538034,-0.026461168591,0.323286451047,0.0
0.611039,-0.207087406365,0.11773302547,0.0659611738791,1.45306330132,-2.48389839078,0.137291280516,-1.12900985988,0.0,1.05231082049,0.19750002644,-0.203635949592,1.1650584084,0.0755485538034,-0.0314466061517,0.323286451047,0.0
0.620906,-0.206703911168,0.117349530273,0.0659611738791,1.45383029172,-2.48389839078,0.137291280516,-1.12862636469,0.0,1.05192732529,0.195199055258,-0.206703911168,1.16237394202,0.0751650586064,-0.0356650533183,0.323286451047,0.0
0.631029,-0.207087406365,0.116966035076,0.066728164273,1.45344679652,-2.48389839078,0.136907785319,-1.12900985988,0.0,1.05231082049,0.19251458888,-0.210922358334,1.15930598044,0.0755485538034,-0.0418009764699,0.32290295585,0.0
0.641382,-0.206703911168,0.118116520667,0.0655776786821,1.45383029172,-2.48428188598,0.137674775713,-1.12900985988,0.0,1.0503933445,0.189830122501,-0.21399031991,1.15623801887,0.0755485538034,-0.0464029188335,0.323669946244,0.0
0.651100,-0.206703911168,0.116966035076,0.0659611738791,1.45306330132,-2.48351489559,0.137674775713,-1.12900985988,0.0,1.0511603349,0.185995170531,-0.218592262274,1.15393704769,0.0759320490003,-0.0525388419851,0.32290295585,0.0
0.661946,-0.207087406365,0.117349530273,0.066344669076,1.45344679652,-2.48351489559,0.136524290122,-1.12900985988,0.0,1.05000984931,0.18484468494,-0.222043719046,1.14971860052,0.0755485538034,-0.0575242795457,0.323286451047,0.0
0.670647,-0.206703911168,0.117349530273,0.066344669076,1.45344679652,-2.48389839078,0.137674775713,-1.12900985988,0.0,1.04885936372,0.182160218561,-0.225878671016,1.14665063894,0.0751650586064,-0.0636602026972,0.323669946244,0.0
0.681044,-0.207470901562,0.116966035076,0.0659611738791,1.45306330132,-2.48389839078,0.137291280516,-1.12900985988,0.0,1.04809237332,0.180242742577,-0.231247603774,1.14281568697,0.0759320490003,-0.0678786498639,0.323286451047,0.0
0.690954,-0.207470901562,0.118116520667,0.0655776786821,1.45344679652,-2.48428188598,0.137291280516,-1.12862636469,0.0,1.04770887813,0.177941771395,-0.233548574956,1.138980735,0.0755485538034,-0.0732475826215,0.323669946244,0.0
0.701159,-0.207087406365,0.117349530273,0.0655776786821,1.45344679652,-2.48428188598,0.137291280516,-1.12785937429,0.0,1.04655839253,0.175640800213,-0.238534012516,1.13552927823,0.0755485538034,-0.0778495249852,0.323286451047,0.0
0.710700,-0.206703911168,0.117349530273,0.06711165947,1.45306330132,-2.48351489559,0.136907785319,-1.12900985988,0.0,1.04694188773,0.172956333834,-0.240834983698,1.13169432626,0.0759320490003,-0.0820679721519,0.323286451047,0.0
0.720702,-0.207470901562,0.117349530273,0.0678786498639,1.45344679652,-2.48389839078,0.136907785319,-1.12939335508,0.0,1.04425742135,0.170655362652,-0.244669935668,1.1274758791,0.0755485538034,-0.0851359337276,0.32290295585,0.0
0.731336,-0.207087406365,0.116966035076,0.0655776786821,1.45306330132,-2.48428188598,0.137291280516,-1.12862636469,0.0,1.04425742135,0.169121381864,-0.24812139244,1.12287393673,0.0755485538034,-0.0893543808943,0.323286451047,0.0
0.741064,-0.207087406365,0.117349530273,0.0659611738791,1.45306330132,-2.48389839078,0.137291280516,-1.12900985988,0.0,1.04310693576,0.166820410683,-0.253873820395,1.11750500397,0.0759320490003,-0.0920388472731,0.323669946244,0.0
0.752479,-0.207087406365,0.116966035076,0.0648106882882,1.45344679652,-2.48351489559,0.137674775713,-1.12977685028,0.0,1.04233994537,0.164902934698,-0.256174791577,1.11251956641,0.0759320490003,-0.0954903040459,0.32290295585,0.0
0.760863,-0.207087406365,0.11773302547,0.0655776786821,1.45383029172,-2.48313140039,0.137291280516,-1.12824286949,0.0,1.04118945978,0.162985458713,-0.25962624835,1.10715063366,0.0759320490003,-0.0981747704247,0.32290295585,0.0
0.771401,-0.207087406365,0.11773302547,0.066344669076,1.45383029172,-2.48389839078,0.137674775713,-1.12939335508,0.0,1.0385049934,0.161834973122,-0.262310714728,1.1017817009,0.0759320490003,-0.10009224641,0.323286451047,0.0
0.781414,-0.206320415971,0.11773302547,0.0659611738791,1.45306330132,-2.48351489559,0.13805827091,-1.12939335508,0.0,1.0381214982,0.159150506743,-0.266145666698,1.09641276814,0.0751650586064,-0.101626227197,0.323669946244,0.0
0.791576,-0.206320415971,0.117349530273,0.066344669076,1.45306330132,-2.48428188598,0.137674775713,-1.12862636469,0.0,1.03697101261,0.157233030758,-0.269980618668,1.09104383538,0.0751650586064,-0.102776712788,0.323286451047,0.0
0.800761,-0.206703911168,0.117349530273,0.0659611738791,1.45344679652,-2.48428188598,0.137674775713,-1.12939335508,0.0,1.03543703182,0.154932059576,-0.273432075441,1.08452441703,0.0755485538034,-0.10507768397,0.323286451047,0.0
0.810689,-0.207087406365,0.117349530273,0.0655776786821,1.45344679652,-2.48389839078,0.136907785319,-1.12900985988,0.0,1.03428654623,0.153398078789,-0.276500037016,1.07915548428,0.0751650586064,-0.105844674364,0.322519460653,0.0
0.821224,-0.206703911168,0.116966035076,0.066728164273,1.45306330132,-2.48466538118,0.136907785319,-1.12900985988,0.0,1.03275256544,0.150330117213,-0.280334988986,1.07263606593,0.0751650586064,-0.106611664758,0.324436936638,0.0
0.830963,-0.206703911168,0.117349530273,0.066344669076,1.45306330132,-2.48428188598,0.136907785319,-1.12824286949,0.0,1.03083508946,0.148796136425,-0.283402950562,1.06803412357,0.0759320490003,-0.107378655152,0.323669946244,0.0
0.840664,-0.207087406365,0.117349530273,0.0659611738791,1.45344679652,-2.48313140039,0.137291280516,-1.12939335508,0.0,1.02968460387,0.145728174849,-0.28493693135,1.06189820041,0.0755485538034,-0.108529140743,0.32290295585,0.0
0.850859,-0.207087406365,0.117349530273,0.066344669076,1.45383029172,-2.48428188598,0.137291280516,-1.12900985988,0.0,1.02853411828,0.143427203667,-0.287621397729,1.05614577246,0.0759320490003,-0.10891263594,0.323286451047,0.0
0.861576,-0.207087406365,0.116966035076,0.066344669076,1.45344679652,-2.48428188598,0.136524290122,-1.12862636469,0.0,1.02700013749,0.141509727682,-0.289538873713,1.04885936372,0.0747815634094,-0.109679626334,0.32290295585,0.0
0.870724,-0.207470901562,0.116966035076,0.066728164273,1.45383029172,-2.48313140039,0.136907785319,-1.12862636469,0.0,1.02469916631,0.138825261304,-0.29375732088,1.04349043096,0.0755485538034,-0.109679626334,0.323286451047,0.0
0.880761,-0.206703911168,0.117349530273,0.066344669076,1.45344679652,-2.48389839078,0.136907785319,-1.12900985988,0.0,1.02316518552,0.136907785319,-0.294524311274,1.03735450781,0.0751650586064,-0.110830111925,0.32290295585,0.0
0.891777,-0.207470901562,0.116966035076,0.066344669076,1.45344679652,-2.48428188598,0.137291280516,-1.12977685028,0.0,1.02278169032,0.133072833349,-0.296441787259,1.03083508946,0.0755485538034,-0.110830111925,0.323286451047,0.0
0.900646,-0.206703911168,0.117349530273,0.066344669076,1.45267980613,-2.48428188598,0.137291280516,-1.12900985988,0.0,1.01971372875,0.130771862167,-0.299509748835,1.02469916631,0.0759320490003,-0.111980597516,0.323669946244,0.0
0.910954,-0.206703911168,0.117349530273,0.066728164273,1.45306330132,-2.48428188598,0.13805827091,-1.12900985988,0.0,1.01856324316,0.127320405394,-0.300276739229,1.01856324316,0.0755485538034,-0.112364092713,0.323286451047,0.0
0.920833,-0.206703911168,0.116966035076,0.066344669076,1.45344679652,-2.48428188598,0.137291280516,-1.12900985988,0.0,1.01664576717,0.124252443819,-0.302961205607,1.01204382481,0.0755485538034,-0.1138980735,0.323286451047,0.0
0.930660,-0.207087406365,0.11773302547,0.066728164273,1.45306330132,-2.48389839078,0.136907785319,-1.12862636469,0.0,1.01587877678,0.120800987046,-0.304495186395,1.00552440646,0.0763155441973,-0.114665063894,0.32290295585,0.0
