time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.548455,-0.207087406365,0.120800987046,0.0640436978942,1.45344679652,-2.48313140039,0.136524290122,-1.12939335508,0.0,1.03467004143,0.26844663788,-0.247354402047,1.09181082578,0.236233041334,0.250038868425,0.598252507275,0.0
0.548540,-0.207087406365,0.120800987046,0.0640436978942,1.45344679652,-2.48313140039,0.136524290122,-1.12939335508,0.0,1.03467004143,0.26844663788,-0.247354402047,1.09181082578,0.236233041334,0.250038868425,0.598252507275,0.0
0.561325,-0.207087406365,0.12156797744,0.0632767075003,1.45306330132,-2.48351489559,0.137291280516,-1.12900985988,0.0,1.03351955584,0.267296152289,-0.247737897243,1.09181082578,0.235849546137,0.250805858819,0.597869012078,0.0
0.569394,-0.207087406365,0.12156797744,0.0640436978942,1.45344679652,-2.48274790519,0.136524290122,-1.12900985988,0.0,1.03390305103,0.269213628274,-0.246203916456,1.09257781617,0.23546605094,0.249655373228,0.597102021684,0.0
0.580589,-0.206703911168,0.121184482243,0.0644271930912,1.45229631093,-2.48313140039,0.136524290122,-1.12900985988,0.0,1.03351955584,0.268830133077,-0.24697090685,1.09181082578,0.235849546137,0.249655373228,0.597869012078,0.0
0.589477,-0.207470901562,0.12156797744,0.0628932123033,1.45306330132,-2.48313140039,0.136524290122,-1.12939335508,0.0,1.03428654623,0.26844663788,-0.246587411653,1.09219432097,0.23546605094,0.249271878031,0.597869012078,0.0
0.599153,-0.206703911168,0.12156797744,0.0636602026972,1.45267980613,-2.48351489559,0.136524290122,-1.12939335508,0.0,1.03390305103,0.268830133077,-0.245820421259,1.09219432097,0.236233041334,0.247737897243,0.597869012078,0.0
0.609129,-0.206320415971,0.121184482243,0.0632767075003,1.45306330132,-2.48351489559,0.136524290122,-1.12900985988,0.0,1.03351955584,0.268063142683,-0.246203916456,1.09219432097,0.235849546137,0.249655373228,0.597869012078,0.0
0.618757,-0.206320415971,0.122334967834,0.0636602026972,1.45267980613,-2.48351489559,0.136524290122,-1.12939335508,0.0,1.03313606064,0.267679647486,-0.245820421259,1.09219432097,0.23546605094,0.249271878031,0.597102021684,0.0
0.628784,-0.206703911168,0.121184482243,0.0628932123033,1.45344679652,-2.48313140039,0.136524290122,-1.12862636469,0.0,1.03467004143,0.269213628274,-0.245820421259,1.09219432097,0.236233041334,0.248888382834,0.597485516881,0.0
0.639117,-0.207470901562,0.121951472637,0.0640436978942,1.45267980613,-2.48351489559,0.136907785319,-1.12939335508,0.0,1.03428654623,0.269213628274,-0.246587411653,1.09142733058,0.235849546137,0.24697090685,0.597485516881,0.0
0.648867,-0.207470901562,0.12156797744,0.0640436978942,1.45306330132,-2.48313140039,0.136907785319,-1.12824286949,0.0,1.03390305103,0.268063142683,-0.246587411653,1.09142733058,0.235849546137,0.24812139244,0.597869012078,0.0
0.659256,-0.207470901562,0.12156797744,0.0628932123033,1.45306330132,-2.48274790519,0.136907785319,-1.12900985988,0.0,1.03390305103,0.269213628274,-0.246587411653,1.09257781617,0.235849546137,0.248504887637,0.597869012078,0.0
0.668961,-0.207087406365,0.12156797744,0.0632767075003,1.45344679652,-2.48274790519,0.137291280516,-1.12862636469,0.0,1.03313606064,0.268830133077,-0.246203916456,1.09181082578,0.23546605094,0.248504887637,0.597869012078,0.0
0.679457,-0.206703911168,0.12156797744,0.0648106882882,1.45344679652,-2.48313140039,0.137291280516,-1.12939335508,0.0,1.03351955584,0.269213628274,-0.247737897243,1.09219432097,0.235082555743,0.24812139244,0.597869012078,0.0
0.689999,-0.207087406365,0.120800987046,0.0640436978942,1.45306330132,-2.48351489559,0.136907785319,-1.12862636469,0.0,1.03390305103,0.268063142683,-0.246587411653,1.09219432097,0.235849546137,0.248504887637,0.597869012078,0.0
0.699092,-0.206703911168,0.12156797744,0.0632767075003,1.45306330132,-2.48351489559,0.136907785319,-1.12862636469,0.0,1.03351955584,0.268063142683,-0.246203916456,1.09181082578,0.23546605094,0.247354402047,0.597485516881,0.0
0.708803,-0.206703911168,0.12156797744,0.0640436978942,1.45306330132,-2.48274790519,0.136140794925,-1.12824286949,0.0,1.03390305103,0.268830133077,-0.245820421259,1.09142733058,0.23546605094,0.247354402047,0.597485516881,0.0
0.718754,-0.206703911168,0.121184482243,0.0636602026972,1.45344679652,-2.48389839078,0.136907785319,-1.12900985988,0.0,1.03390305103,0.268063142683,-0.24697090685,1.09142733058,0.235849546137,0.24697090685,0.597869012078,0.0
0.729622,-0.206703911168,0.12156797744,0.0636602026972,1.45306330132,-2.48313140039,0.136140794925,-1.12900985988,0.0,1.03428654623,0.267296152289,-0.245820421259,1.09181082578,0.23546605094,0.24697090685,0.598252507275,0.0
0.738751,-0.207087406365,0.12156797744,0.0636602026972,1.45306330132,-2.48351489559,0.136524290122,-1.12862636469,0.0,1.03351955584,0.268063142683,-0.246587411653,1.09219432097,0.235082555743,0.245053430865,0.597102021684,0.0
0.749929,-0.207854396758,0.12156797744,0.0632767075003,1.45306330132,-2.48313140039,0.136907785319,-1.12900985988,0.0,1.03467004143,0.268063142683,-0.246203916456,1.09181082578,0.235849546137,0.246203916456,0.597485516881,0.0
0.759372,-0.207087406365,0.121951472637,0.0640436978942,1.45229631093,-2.48313140039,0.137291280516,-1.12900985988,0.0,1.03390305103,0.269213628274,-0.245820421259,1.09142733058,0.23546605094,0.246203916456,0.597869012078,0.0
0.769307,-0.206703911168,0.121951472637,0.0636602026972,1.45267980613,-2.48313140039,0.137291280516,-1.12900985988,0.0,1.03351955584,0.268830133077,-0.246587411653,1.09181082578,0.235849546137,0.246203916456,0.598636002472,0.0
0.779293,-0.207087406365,0.121951472637,0.0640436978942,1.45306330132,-2.48351489559,0.136907785319,-1.12900985988,0.0,1.03313606064,0.268830133077,-0.245436926062,1.09104383538,0.235849546137,0.246203916456,0.598252507275,0.0
