time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.597672,-0.560286482775,0.200184492819,-0.0260776733941,1.28355842426,-2.16674786289,0.00115048559091,-1.13016034547,0.0,0.804189428049,0.111213607122,-0.31408256632,1.18691763463,-0.979446733065,-0.529990362214,0.681470965018,0.0
0.597775,-0.560286482775,0.200184492819,-0.0260776733941,1.28355842426,-2.16674786289,0.00115048559091,-1.13016034547,0.0,0.804189428049,0.111213607122,-0.31408256632,1.18691763463,-0.979446733065,-0.529990362214,0.681470965018,0.0
0.609917,-0.559519492381,0.200184492819,-0.0256941781971,1.28432541466,-2.16674786289,0.00115048559091,-1.12977685028,0.0,0.803805932852,0.105844674364,-0.316767032698,1.18653413943,-0.979446733065,-0.542262208517,0.680703974624,0.0
0.618913,-0.559902987578,0.200567988016,-0.026461168591,1.28432541466,-2.16674786289,0.00153398078789,-1.13016034547,0.0,0.803805932852,0.102009722394,-0.319834994274,1.18500015864,-0.979446733065,-0.554150559624,0.680320479427,0.0
0.630317,-0.559519492381,0.200184492819,-0.0260776733941,1.28470890985,-2.16674786289,0.000766990393943,-1.12977685028,0.0,0.803038942458,0.0966407896368,-0.324053441441,1.18423316825,-0.979446733065,-0.566805901124,0.67993698423,0.0
0.638444,-0.559902987578,0.199800997622,-0.026844663788,1.28394191946,-2.16674786289,0.00115048559091,-1.12939335508,0.0,0.803422437655,0.093189332864,-0.327888393411,1.18346617785,-0.979063237868,-0.579077747427,0.67993698423,0.0
0.648119,-0.559519492381,0.200184492819,-0.026844663788,1.28432541466,-2.16674786289,0.000383495196971,-1.13016034547,0.0,0.803038942458,0.0882038953034,-0.331339850183,1.18193219707,-0.980213723459,-0.592500079321,0.680703974624,0.0
0.658919,-0.559519492381,0.200567988016,-0.026461168591,1.28432541466,-2.16751485328,0.00115048559091,-1.12939335508,0.0,0.802655447261,0.0824514673488,-0.334024316562,1.18039821628,-0.980597218656,-0.604388430427,0.680703974624,0.0
0.668888,-0.559519492381,0.199800997622,-0.026844663788,1.28432541466,-2.16713135809,0.00115048559091,-1.12977685028,0.0,0.802271952064,0.0778495249852,-0.337475773335,1.17886423549,-0.979830228262,-0.615509791139,0.680703974624,0.0
0.678354,-0.559519492381,0.199800997622,-0.0260776733941,1.28432541466,-2.16713135809,0.00153398078789,-1.13016034547,0.0,0.802271952064,0.0736310778185,-0.340160239714,1.1773302547,-0.980597218656,-0.626631151851,0.67993698423,0.0
0.688012,-0.560286482775,0.200567988016,-0.026844663788,1.28432541466,-2.16713135809,0.00115048559091,-1.13054384067,0.0,0.80150496167,0.0682621450609,-0.342844706092,1.17541277872,-0.981747704247,-0.637752512563,0.680320479427,0.0
0.698409,-0.559519492381,0.200184492819,-0.0260776733941,1.28394191946,-2.16674786289,0.00115048559091,-1.12977685028,0.0,0.80150496167,0.0640436978942,-0.34437868688,1.17311180754,-0.982514694641,-0.648106882882,0.67993698423,0.0
0.707960,-0.559519492381,0.200951483213,-0.026844663788,1.28470890985,-2.16674786289,0.00153398078789,-1.13016034547,0.0,0.799970980882,0.0594417555306,-0.347446648456,1.17157782675,-0.983281685035,-0.658844748397,0.67993698423,0.0
0.718308,-0.559902987578,0.200184492819,-0.0260776733941,1.28432541466,-2.16674786289,0.000766990393943,-1.12939335508,0.0,0.799970980882,0.0548398131669,-0.34821363885,1.16966035076,-0.984815665822,-0.669199118715,0.680320479427,0.0
0.728158,-0.560286482775,0.199800997622,-0.0253106830001,1.28432541466,-2.16751485328,0.000383495196971,-1.12977685028,0.0,0.799587485685,0.0494708804093,-0.350131114835,1.16659238919,-0.985199161019,-0.677636013048,0.680320479427,0.0
