time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.503151,-0.207087406365,0.121951472637,0.0640436978942,1.45306330132,-2.48274790519,0.136907785319,-1.12862636469,0.0,1.09909723452,0.304111691198,-0.0970242848338,1.15048559091,0.447538894866,0.143810698864,0.222427214243,0.0
0.503278,-0.207087406365,0.121951472637,0.0640436978942,1.45306330132,-2.48274790519,0.136907785319,-1.12862636469,0.0,1.09909723452,0.304111691198,-0.0970242848338,1.15048559091,0.447538894866,0.143810698864,0.222427214243,0.0
0.516976,-0.207087406365,0.122334967834,0.0632767075003,1.45344679652,-2.48274790519,0.137291280516,-1.12900985988,0.0,1.09948072972,0.304495186395,-0.0970242848338,1.15048559091,0.44830588526,0.143810698864,0.222043719046,0.0
0.524840,-0.208237891955,0.121951472637,0.0648106882882,1.45306330132,-2.48313140039,0.136907785319,-1.12900985988,0.0,1.09986422491,0.304495186395,-0.0966407896368,1.15010209572,0.446771904472,0.144577689258,0.222427214243,0.0
0.536205,-0.207854396758,0.12156797744,0.0644271930912,1.45306330132,-2.48313140039,0.136907785319,-1.12824286949,0.0,1.09948072972,0.304495186395,-0.0966407896368,1.15048559091,0.447538894866,0.143810698864,0.222427214243,0.0
0.545514,-0.207470901562,0.121184482243,0.0640436978942,1.45306330132,-2.48313140039,0.136907785319,-1.12862636469,0.0,1.09909723452,0.304111691198,-0.0958737992428,1.15010209572,0.447155399669,0.143810698864,0.222427214243,0.0
0.553480,-0.207470901562,0.121184482243,0.0640436978942,1.45306330132,-2.48313140039,0.136907785319,-1.12862636469,0.0,1.09909723452,0.304111691198,-0.0958737992428,1.15010209572,0.447155399669,0.143810698864,0.222427214243,0.0
0.565045,-0.206703911168,0.12156797744,0.0640436978942,1.45306330132,-2.48313140039,0.136524290122,-1.12862636469,0.0,1.09871373932,0.303728196001,-0.0958737992428,1.15010209572,0.447155399669,0.144194194061,0.222043719046,0.0
0.573388,-0.206703911168,0.12156797744,0.0640436978942,1.45306330132,-2.48313140039,0.136524290122,-1.12862636469,0.0,1.09871373932,0.303728196001,-0.0958737992428,1.15010209572,0.447155399669,0.144194194061,0.222043719046,0.0
0.583604,-0.207854396758,0.121184482243,0.0632767075003,1.45344679652,-2.48351489559,0.136524290122,-1.12900985988,0.0,1.09948072972,0.303344700804,-0.0966407896368,1.15048559091,0.447155399669,0.143810698864,0.221660223849,0.0
0.593552,-0.207470901562,0.121951472637,0.0648106882882,1.45344679652,-2.48274790519,0.136524290122,-1.12824286949,0.0,1.09948072972,0.303344700804,-0.0962572944398,1.15010209572,0.44830588526,0.144194194061,0.222427214243,0.0
0.604494,-0.207470901562,0.121184482243,0.0644271930912,1.45306330132,-2.48351489559,0.136140794925,-1.12862636469,0.0,1.09948072972,0.303344700804,-0.0966407896368,1.14971860052,0.44830588526,0.143810698864,0.22281070944,0.0
0.614906,-0.207470901562,0.12156797744,0.0648106882882,1.45306330132,-2.48313140039,0.136524290122,-1.12939335508,0.0,1.09909723452,0.302961205607,-0.0951068088489,1.14933510532,0.447155399669,0.144194194061,0.222043719046,0.0
0.624785,-0.207470901562,0.120800987046,0.0628932123033,1.45306330132,-2.48236441,0.137291280516,-1.12824286949,0.0,1.09948072972,0.303344700804,-0.0954903040459,1.15048559091,0.446771904472,0.143427203667,0.222427214243,0.0
0.634823,-0.206703911168,0.12156797744,0.0636602026972,1.45344679652,-2.48274790519,0.136907785319,-1.12824286949,0.0,1.09871373932,0.303344700804,-0.0951068088489,1.14971860052,0.447922390063,0.143427203667,0.222427214243,0.0
0.644662,-0.207470901562,0.12156797744,0.0640436978942,1.45306330132,-2.48274790519,0.137291280516,-1.12862636469,0.0,1.09948072972,0.304495186395,-0.0958737992428,1.15086908611,0.447538894866,0.143810698864,0.222043719046,0.0
0.654672,-0.207470901562,0.12156797744,0.0640436978942,1.45344679652,-2.48313140039,0.137291280516,-1.12824286949,0.0,1.09909723452,0.303344700804,-0.0966407896368,1.15010209572,0.447922390063,0.143810698864,0.222427214243,0.0
0.663452,-0.207470901562,0.12156797744,0.0640436978942,1.45344679652,-2.48313140039,0.137291280516,-1.12824286949,0.0,1.09909723452,0.303344700804,-0.0966407896368,1.15010209572,0.447922390063,0.143810698864,0.222427214243,0.0
0.674717,-0.208237891955,0.12156797744,0.0648106882882,1.45306330132,-2.48313140039,0.137291280516,-1.12824286949,0.0,1.10024772011,0.30257771041,-0.0958737992428,1.14971860052,0.447922390063,0.143427203667,0.222427214243,0.0
0.684608,-0.207087406365,0.121184482243,0.0636602026972,1.45344679652,-2.48274790519,0.136524290122,-1.12939335508,0.0,1.10024772011,0.303344700804,-0.0958737992428,1.14933510532,0.447922390063,0.142660213273,0.222427214243,0.0
0.694765,-0.207854396758,0.121184482243,0.0632767075003,1.45306330132,-2.48351489559,0.136907785319,-1.12824286949,0.0,1.09871373932,0.303344700804,-0.0954903040459,1.14971860052,0.447922390063,0.14304370847,0.222427214243,0.0
0.703443,-0.207854396758,0.121184482243,0.0632767075003,1.45306330132,-2.48351489559,0.136907785319,-1.12824286949,0.0,1.09871373932,0.303344700804,-0.0954903040459,1.14971860052,0.447922390063,0.14304370847,0.222427214243,0.0
0.714667,-0.207087406365,0.120417491849,0.0648106882882,1.45344679652,-2.48313140039,0.137291280516,-1.12862636469,0.0,1.09909723452,0.303344700804,-0.0958737992428,1.14933510532,0.447538894866,0.14304370847,0.222427214243,0.0
