0.608368,-0.077849525,-0.9982379977,-1.187684625,1.9378012303,0.6684321283,1.0316020799,-0.4977767657,0,0.1096796263,-0.9710098387,1.1443496678,1.8925487971,-0.6481068829,1.0243156711,0.486655405,0
0.608578,-0.077849525,-0.9982379977,-1.187684625,1.9378012303,0.6684321283,1.0316020799,-0.4977767657,0,0.1096796263,-0.9710098387,1.1443496678,1.8925487971,-0.6481068829,1.0243156711,0.486655405,0
0.61876,-0.077849525,-0.9978545025,-1.1880681202,1.9378012303,0.6680486331,1.0312185847,-0.4981602609,0,0.1092961311,-0.9710098387,1.144733163,1.8925487971,-0.6484903781,1.0243156711,0.486655405,0
0.628727,-0.0774660298,-0.9982379977,-1.187684625,1.9385682207,0.6672816427,1.0323690703,-0.4981602609,0,0.1089126359,-0.9710098387,1.1443496678,1.8929322923,-0.6484903781,1.0243156711,0.486655405,0
0.638725,-0.077849525,-0.9986214929,-1.1880681202,1.9385682207,0.6684321283,1.0312185847,-0.4977767657,0,0.1089126359,-0.9706263435,1.144733163,1.8933157875,-0.6477233877,1.0235486807,0.486655405,0
0.648749,-0.077849525,-0.9978545025,-1.1888351106,1.9374177351,0.6684321283,1.0316020799,-0.4981602609,0,0.1089126359,-0.9710098387,1.1443496678,1.8925487971,-0.6484903781,1.0243156711,0.486655405,0
0.658761,-0.0782330202,-0.9978545025,-1.1884516154,1.9378012303,0.6684321283,1.0316020799,-0.4977767657,0,0.1089126359,-0.9702428483,1.1439661726,1.8925487971,-0.6484903781,1.0239321759,0.486655405,0
0.668731,-0.077849525,-0.9982379977,-1.1880681202,1.9381847255,0.6684321283,1.0316020799,-0.4981602609,0,0.1096796263,-0.9713933339,1.144733163,1.8925487971,-0.6484903781,1.0250826615,0.486655405,0
0.678764,-0.077849525,-0.9986214929,-1.187684625,1.9374177351,0.6676651379,1.0312185847,-0.4981602609,0,0.1089126359,-0.9710098387,1.1451166582,1.8936992826,-0.6477233877,1.0246991663,0.4870389002,0
0.688758,-0.0782330202,-0.9982379977,-1.1880681202,1.9378012303,0.6672816427,1.0316020799,-0.4981602609,0,0.1089126359,-0.9706263435,1.1439661726,1.8925487971,-0.6477233877,1.0243156711,0.4855049194,0
0.698764,-0.0782330202,-0.9982379977,-1.1880681202,1.9389517159,0.6680486331,1.0316020799,-0.4985437561,0,0.1089126359,-0.9706263435,1.1443496678,1.8925487971,-0.6477233877,1.0243156711,0.4870389002,0
0.708755,-0.0782330202,-0.9982379977,-1.1884516154,1.9381847255,0.6684321283,1.0319855751,-0.4989272513,0,0.1096796263,-0.9706263435,1.1443496678,1.8921653019,-0.6484903781,1.0243156711,0.486655405,0
0.71876,-0.077849525,-0.9978545025,-1.1880681202,1.9381847255,0.6688156235,1.0319855751,-0.4981602609,0,0.1089126359,-0.9702428483,1.1443496678,1.8929322923,-0.6481068829,1.0243156711,0.486655405,0
0.728736,-0.0782330202,-0.9978545025,-1.1888351106,1.9378012303,0.6680486331,1.0319855751,-0.4985437561,0,0.1092961311,-0.9706263435,1.144733163,1.8925487971,-0.6481068829,1.0239321759,0.4862719098,0
0.738672,-0.0774660298,-0.9982379977,-1.1884516154,1.9378012303,0.6680486331,1.0319855751,-0.4981602609,0,0.1092961311,-0.9706263435,1.1443496678,1.8933157875,-0.6481068829,1.0243156711,0.486655405,0
0.748687,-0.0782330202,-0.9982379977,-1.1884516154,1.9381847255,0.6680486331,1.0319855751,-0.4981602609,0,0.1092961311,-0.9706263435,1.1451166582,1.8917818067,-0.6477233877,1.0239321759,0.486655405,0
0.758696,-0.0782330202,-0.9986214929,-1.1880681202,1.9381847255,0.6684321283,1.0312185847,-0.4989272513,0,0.1081456455,-0.9706263435,1.1443496678,1.8933157875,-0.6477233877,1.0239321759,0.4870389002,0
0.768771,-0.077849525,-0.9986214929,-1.1884516154,1.9381847255,0.6676651379,1.0308350895,-0.4981602609,0,0.1089126359,-0.9706263435,1.1443496678,1.8921653019,-0.6481068829,1.0243156711,0.4858884146,0
0.778744,-0.077849525,-0.9978545025,-1.1880681202,1.9381847255,0.6668981475,1.0316020799,-0.4977767657,0,0.1096796263,-0.9706263435,1.1443496678,1.8929322923,-0.6481068829,1.0239321759,0.4870389002,0
0.788757,-0.077849525,-0.9978545025,-1.1888351106,1.9378012303,0.6680486331,1.0312185847,-0.4985437561,0,0.1096796263,-0.9706263435,1.1443496678,1.8933157875,-0.6484903781,1.0246991663,0.4862719098,0
0.798731,-0.0774660298,-0.9982379977,-1.1880681202,1.9381847255,0.6676651379,1.0312185847,-0.4981602609,0,0.1092961311,-0.9702428483,1.1439661726,1.8933157875,-0.6481068829,1.0243156711,0.4862719098,0
0.808756,-0.077849525,-0.9982379977,-1.1884516154,1.9378012303,0.6684321283,1.0327525654,-0.4977767657,0,0.1092961311,-0.9702428483,1.1443496678,1.8929322923,-0.6473398925,1.0243156711,0.486655405,0
0.818668,-0.077849525,-0.9982379977,-1.1888351106,1.9374177351,0.6684321283,1.0316020799,-0.4981602609,0,0.1092961311,-0.9710098387,1.1439661726,1.8925487971,-0.6477233877,1.0243156711,0.4862719098,0
0.828685,-0.0782330202,-0.9982379977,-1.1884516154,1.9381847255,0.6680486331,1.0319855751,-0.4977767657,0,0.1096796263,-0.9706263435,1.1443496678,1.8929322923,-0.6469563973,1.0243156711,0.486655405,0
0.838701,-0.077849525,-0.9978545025,-1.1884516154,1.9374177351,0.6672816427,1.0316020799,-0.4981602609,0,0.1089126359,-0.9706263435,1.1443496678,1.8925487971,-0.6477233877,1.0243156711,0.4874223954,0
0.848743,-0.0774660298,-0.9974710073,-1.1884516154,1.9378012303,0.6676651379,1.0319855751,-0.4985437561,0,0.1089126359,-0.9702428483,1.1443496678,1.8929322923,-0.6477233877,1.0243156711,0.486655405,0
0.858747,-0.077849525,-0.9978545025,-1.1880681202,1.9374177351,0.6680486331,1.0319855751,-0.4981602609,0,0.1096796263,-0.9710098387,1.1443496678,1.8933157875,-0.6477233877,1.0246991663,0.4870389002,0
0.868708,-0.0782330202,-0.9978545025,-1.1884516154,1.9378012303,0.6684321283,1.0316020799,-0.4985437561,0,0.1089126359,-0.9706263435,1.1439661726,1.8925487971,-0.6477233877,1.0239321759,0.486655405,0
0.878746,-0.0774660298,-0.9978545025,-1.1880681202,1.9381847255,0.6680486331,1.0316020799,-0.4981602609,0,0.1092961311,-0.9710098387,1.1443496678,1.8925487971,-0.6477233877,1.0243156711,0.486655405,0
0.888758,-0.0786165154,-0.9982379977,-1.187684625,1.9389517159,0.6676651379,1.0316020799,-0.4985437561,0,0.1089126359,-0.9713933339,1.1443496678,1.8936992826,-0.6484903781,1.0235486807,0.4870389002,0
0.89873,-0.077849525,-0.9978545025,-1.187684625,1.9385682207,0.6684321283,1.0319855751,-0.4981602609,0,0.1104466167,-0.9706263435,1.144733163,1.8929322923,-0.6481068829,1.0246991663,0.4858884146,0
0.908758,-0.0782330202,-0.9982379977,-1.1880681202,1.9378012303,0.6676651379,1.0316020799,-0.4981602609,0,0.1096796263,-0.9706263435,1.1443496678,1.8933157875,-0.6481068829,1.0239321759,0.486655405,0
0.918758,-0.0782330202,-0.9986214929,-1.1880681202,1.9381847255,0.6684321283,1.0319855751,-0.4981602609,0,0.1089126359,-0.9706263435,1.144733163,1.8921653019,-0.6477233877,1.0243156711,0.486655405,0
0.928758,-0.077849525,-0.9986214929,-1.1884516154,1.9381847255,0.6684321283,1.0316020799,-0.4977767657,0,0.1096796263,-0.9706263435,1.144733163,1.8929322923,-0.6481068829,1.0239321759,0.486655405,0
0.938677,-0.0782330202,-0.9982379977,-1.1884516154,1.9385682207,0.6680486331,1.0312185847,-0.4985437561,0,0.1092961311,-0.9710098387,1.1439661726,1.8925487971,-0.6484903781,1.0243156711,0.486655405,0
0.948725,-0.077849525,-0.9978545025,-1.1880681202,1.9381847255,0.6680486331,1.0316020799,-0.4977767657,0,0.1092961311,-0.9702428483,1.1439661726,1.8936992826,-0.6477233877,1.0239321759,0.4870389002,0
0.958759,-0.077849525,-0.9982379977,-1.187684625,1.9381847255,0.6688156235,1.0319855751,-0.4977767657,0,0.1096796263,-0.9706263435,1.1439661726,1.8929322923,-0.6473398925,1.0239321759,0.4862719098,0
0.968754,-0.0786165154,-0.9982379977,-1.1884516154,1.9378012303,0.6680486331,1.0319855751,-0.4973932705,0,0.1096796263,-0.9706263435,1.1443496678,1.8925487971,-0.6477233877,1.0239321759,0.4862719098,0
0.978686,-0.0774660298,-0.9978545025,-1.1880681202,1.9385682207,0.6684321283,1.0316020799,-0.4985437561,0,0.1089126359,-0.9706263435,1.1443496678,1.8925487971,-0.6481068829,1.0243156711,0.4870389002,0
0.988687,-0.0782330202,-0.9978545025,-1.1880681202,1.9381847255,0.6688156235,1.0312185847,-0.4977767657,0,0.1096796263,-0.9706263435,1.144733163,1.8929322923,-0.6481068829,1.0239321759,0.486655405,0
0.998689,-0.077849525,-0.9982379977,-1.1884516154,1.9378012303,0.6680486331,1.0319855751,-0.4977767657,0,0.1092961311,-0.9706263435,1.1439661726,1.8933157875,-0.6477233877,1.0239321759,0.486655405,0
1.00867,-0.077849525,-0.9978545025,-1.1884516154,1.9378012303,0.6672816427,1.0312185847,-0.4981602609,0,0.1096796263,-0.9702428483,1.1443496678,1.8925487971,-0.6481068829,1.0239321759,0.4862719098,0
1.01877,-0.0786165154,-0.9978545025,-1.187684625,1.9378012303,0.6688156235,1.0319855751,-0.4977767657,0,0.1092961311,-0.9706263435,1.144733163,1.8929322923,-0.6477233877,1.0239321759,0.486655405,0
